,A(x),B(Y)
,"-96,474","1,90E-07"
,"-96,472","-3,15E-06"
,"-96,47","-2,67E-06"
,"-96,468","1,62E-06"
,"-96,466","2,16E-06"
,"-96,464","1,50E-07"
,"-96,462","-2,34E-06"
,"-96,46","1,72E-06"
,"-96,458","1,93E-06"
,"-96,456","-4,38E-06"
,"-96,454","-4,95E-06"
,"-96,452","-9,30E-07"
,"-96,45","-1,38E-06"
,"-96,448","-1,78E-06"
,"-96,446","-2,44E-06"
,"-96,444","2,09E-06"
,"-96,442","2,07E-06"
,"-96,44","-1,91E-06"
,"-96,438","-2,53E-06"
,"-96,436","-2,50E-06"
,"-96,434","-4,19E-06"
,"-96,432","-5,92E-06"
,"-96,43","-1,77E-06"
,"-96,428","-4,02E-06"
,"-96,426","-2,00E-08"
,"-96,424","4,05E-06"
,"-96,422","4,20E-07"
,"-96,42","-1,01E-06"
,"-96,418","-3,01E-06"
,"-96,416","-3,91E-06"
,"-96,414","-5,54E-06"
,"-96,412","-6,40E-06"
,"-96,41","-4,03E-06"
,"-96,408","-5,50E-07"
,"-96,406","-1,27E-06"
,"-96,404","7,70E-07"
,"-96,402","-1,41E-06"
,"-96,4","-1,51E-06"
,"-96,398","-1,65E-06"
,"-96,396","-2,22E-06"
,"-96,394","-3,09E-06"
,"-96,392","-1,87E-06"
,"-96,39","3,30E-07"
,"-96,388","1,60E-07"
,"-96,386","1,86E-06"
,"-96,384","2,37E-06"
,"-96,382","2,03E-06"
,"-96,38","-2,38E-06"
,"-96,378","-1,20E-06"
,"-96,376","-2,27E-06"
,"-96,374","-2,46E-06"
,"-96,372","-5,99E-06"
,"-96,37","-2,66E-06"
,"-96,368","-4,00E-06"
,"-96,366","-8,90E-07"
,"-96,364","6,00E-07"
,"-96,362","1,40E-07"
,"-96,36","2,30E-07"
,"-96,358","-3,47E-06"
,"-96,356","3,00E-07"
,"-96,354","-3,02E-06"
,"-96,352","-3,11E-06"
,"-96,35","-5,10E-07"
,"-96,348","-5,80E-07"
,"-96,346","6,70E-07"
,"-96,344","-1,35E-06"
,"-96,342","1,16E-06"
,"-96,34","-1,57E-06"
,"-96,338","-3,38E-06"
,"-96,336","-5,46E-06"
,"-96,334","-7,70E-07"
,"-96,332","-1,05E-06"
,"-96,33","-8,60E-07"
,"-96,328","4,70E-07"
,"-96,326","9,40E-07"
,"-96,324","3,57E-06"
,"-96,322","6,42E-06"
,"-96,32","4,66E-06"
,"-96,318","1,70E-06"
,"-96,316","-1,68E-06"
,"-96,314","-6,36E-06"
,"-96,312","-6,85E-06"
,"-96,31","1,60E-06"
,"-96,308","9,80E-07"
,"-96,306","3,92E-06"
,"-96,304","4,58E-06"
,"-96,302","7,01E-06"
,"-96,3","1,64E-06"
,"-96,298","2,79E-06"
,"-96,296","-1,58E-06"
,"-96,294","-3,06E-06"
,"-96,292","-2,90E-06"
,"-96,29","-4,19E-06"
,"-96,288","-6,80E-07"
,"-96,286","3,20E-06"
,"-96,284","2,75E-06"
,"-96,282","3,47E-06"
,"-96,28","2,15E-06"
,"-96,278","1,84E-06"
,"-96,276","2,89E-06"
,"-96,274","1,03E-06"
,"-96,272","2,55E-06"
,"-96,27","2,24E-06"
,"-96,268","1,00E-07"
,"-96,266","4,30E-06"
,"-96,264","2,59E-06"
,"-96,262","1,12E-06"
,"-96,26","1,03E-06"
,"-96,258","1,36E-06"
,"-96,256","-2,59E-06"
,"-96,254","-2,34E-06"
,"-96,252","-1,56E-06"
,"-96,25","-1,03E-06"
,"-96,248","1,28E-06"
,"-96,246","4,12E-06"
,"-96,244","3,00E-06"
,"-96,242","3,08E-06"
,"-96,24","-6,90E-07"
,"-96,238","1,29E-06"
,"-96,236","2,50E-06"
,"-96,234","1,39E-06"
,"-96,232","-5,00E-07"
,"-96,23","-1,00E-07"
,"-96,228","2,40E-06"
,"-96,226","4,68E-06"
,"-96,224","3,47E-06"
,"-96,222","3,52E-06"
,"-96,22","1,29E-06"
,"-96,218","2,08E-06"
,"-96,216","5,80E-07"
,"-96,214","-9,40E-07"
,"-96,212","-1,68E-06"
,"-96,21","1,63E-06"
,"-96,208","1,65E-06"
,"-96,206","2,07E-06"
,"-96,204","5,72E-06"
,"-96,202","3,72E-06"
,"-96,2","2,54E-06"
,"-96,198","4,77E-06"
,"-96,196","2,73E-06"
,"-96,194","2,12E-06"
,"-96,192","-3,00E-08"
,"-96,19","2,65E-06"
,"-96,188","2,94E-06"
,"-96,186","4,73E-06"
,"-96,184","4,96E-06"
,"-96,182","7,22E-06"
,"-96,18","3,98E-06"
,"-96,178","2,14E-06"
,"-96,176","-2,61E-06"
,"-96,174","-1,28E-06"
,"-96,172","-2,86E-06"
,"-96,17","4,10E-07"
,"-96,168","-2,60E-07"
,"-96,166","2,37E-06"
,"-96,164","2,57E-06"
,"-96,162","6,48E-06"
,"-96,16","-3,66E-06"
,"-96,158","-8,00E-08"
,"-96,156","-6,90E-07"
,"-96,154","-3,05E-06"
,"-96,152","-3,29E-06"
,"-96,15","1,88E-06"
,"-96,148","1,20E-07"
,"-96,146","2,21E-06"
,"-96,144","1,90E-06"
,"-96,142","2,58E-06"
,"-96,14","1,89E-06"
,"-96,138","-2,74E-06"
,"-96,136","-4,69E-06"
,"-96,134","-1,65E-06"
,"-96,132","-2,40E-07"
,"-96,13","1,37E-06"
,"-96,128","-6,30E-07"
,"-96,126","1,49E-06"
,"-96,124","2,05E-06"
,"-96,122","3,10E-06"
,"-96,12","2,60E-07"
,"-96,118","2,00E-06"
,"-96,116","1,03E-06"
,"-96,114","2,30E-07"
,"-96,112","2,32E-06"
,"-96,11","-2,80E-07"
,"-96,108","7,00E-07"
,"-96,106","2,24E-06"
,"-96,104","3,60E-06"
,"-96,102","1,42E-06"
,"-96,1","-6,90E-07"
,"-96,098","-5,10E-07"
,"-96,096","-3,24E-06"
,"-96,094","-2,00E-08"
,"-96,092","-4,09E-06"
,"-96,09","-4,30E-07"
,"-96,088","-1,31E-06"
,"-96,086","2,75E-06"
,"-96,084","2,55E-06"
,"-96,082","3,66E-06"
,"-96,08","3,40E-07"
,"-96,078","1,18E-06"
,"-96,076","-6,80E-07"
,"-96,074","-1,03E-06"
,"-96,072","-2,62E-06"
,"-96,07","-1,22E-06"
,"-96,068","1,02E-06"
,"-96,066","2,54E-06"
,"-96,064","2,64E-06"
,"-96,062","3,66E-06"
,"-96,06","-1,60E-06"
,"-96,058","1,70E-07"
,"-96,056","-5,56E-06"
,"-96,054","-1,04E-06"
,"-96,052","3,30E-07"
,"-96,05","-2,92E-06"
,"-96,048","-1,31E-06"
,"-96,046","2,18E-06"
,"-96,044","5,50E-07"
,"-96,042","-1,82E-06"
,"-96,04","-1,46E-06"
,"-96,038","-3,23E-06"
,"-96,036","-5,93E-06"
,"-96,034","-4,55E-06"
,"-96,032","-4,70E-06"
,"-96,03","-5,80E-07"
,"-96,028","-2,28E-06"
,"-96,026","2,68E-06"
,"-96,024","-1,34E-06"
,"-96,022","1,21E-06"
,"-96,02","-1,07E-06"
,"-96,018","-2,21E-06"
,"-96,016","-2,34E-06"
,"-96,014","-2,16E-06"
,"-96,012","-2,08E-06"
,"-96,01","2,20E-07"
,"-96,008","-7,80E-06"
,"-96,006","2,20E-07"
,"-96,004","2,16E-06"
,"-96,002","5,04E-06"
,-96,"1,35E-06"
,"-95,998","-2,00E-07"
,"-95,996","-3,74E-06"
,"-95,994","-4,61E-06"
,"-95,992","-5,48E-06"
,"-95,99","-2,05E-06"
,"-95,988","-2,31E-06"
,"-95,986","8,40E-07"
,"-95,984","3,43E-06"
,"-95,982","5,10E-07"
,"-95,98","7,00E-08"
,"-95,978","3,19E-06"
,"-95,976","-3,60E-06"
,"-95,974","-8,50E-07"
,"-95,972","-7,10E-07"
,"-95,97","-1,98E-06"
,"-95,968","3,80E-07"
,"-95,966","5,86E-06"
,"-95,964","5,00E-06"
,"-95,962","5,41E-06"
,"-95,96","5,07E-06"
,"-95,958","2,35E-06"
,"-95,956","6,00E-07"
,"-95,954","-2,04E-06"
,"-95,952","2,00E-06"
,"-95,95","-3,77E-06"
,"-95,948","3,42E-06"
,"-95,946","-1,74E-06"
,"-95,944","9,90E-07"
,"-95,942","1,91E-06"
,"-95,94","2,63E-06"
,"-95,938","3,14E-06"
,"-95,936","-1,00E-08"
,"-95,934","3,35E-06"
,"-95,932","2,10E-07"
,"-95,93","3,70E-07"
,"-95,928","4,80E-07"
,"-95,926","1,18E-06"
,"-95,924","2,89E-06"
,"-95,922","3,49E-06"
,"-95,92","1,29E-06"
,"-95,918","-1,12E-06"
,"-95,916","1,99E-06"
,"-95,914","-1,59E-06"
,"-95,912","-5,40E-07"
,"-95,91","8,80E-07"
,"-95,908","2,50E-07"
,"-95,906","2,61E-06"
,"-95,904","3,49E-06"
,"-95,902","2,84E-06"
,"-95,9","-1,50E-07"
,"-95,898","-7,30E-07"
,"-95,896","-6,71E-06"
,"-95,894","2,10E-07"
,"-95,892","-2,33E-06"
,"-95,89","-1,04E-06"
,"-95,888","1,30E-06"
,"-95,886","5,25E-06"
,"-95,884","4,36E-06"
,"-95,882","5,30E-06"
,"-95,88","1,80E-06"
,"-95,878","4,30E-07"
,"-95,876","1,00E-06"
,"-95,874","1,01E-06"
,"-95,872","-8,90E-07"
,"-95,87","2,13E-06"
,"-95,868","5,28E-06"
,"-95,866","6,01E-06"
,"-95,864","2,34E-06"
,"-95,862","2,33E-06"
,"-95,86","2,60E-06"
,"-95,858","1,41E-06"
,"-95,856","1,38E-06"
,"-95,854","-1,64E-06"
,"-95,852","-2,43E-06"
,"-95,85","6,50E-07"
,"-95,848","2,33E-06"
,"-95,846","3,79E-06"
,"-95,844","4,51E-06"
,"-95,842","3,40E-06"
,"-95,84","-8,00E-08"
,"-95,838","-1,10E-06"
,"-95,836","2,30E-07"
,"-95,834","8,00E-07"
,"-95,832","-4,81E-06"
,"-95,83","-1,04E-06"
,"-95,828","7,20E-07"
,"-95,826","3,70E-07"
,"-95,824","3,76E-06"
,"-95,822","6,26E-06"
,"-95,82","3,29E-06"
,"-95,818","2,28E-06"
,"-95,816","-1,50E-07"
,"-95,814","-1,11E-06"
,"-95,812","1,35E-06"
,"-95,81","-4,70E-07"
,"-95,808","1,30E-07"
,"-95,806","1,82E-06"
,"-95,804","3,06E-06"
,"-95,802","4,13E-06"
,"-95,8","2,60E-07"
,"-95,798","-2,00E-06"
,"-95,796","-3,76E-06"
,"-95,794",0
,"-95,792","1,54E-06"
,"-95,79","2,64E-06"
,"-95,788","-4,80E-07"
,"-95,786","5,10E-07"
,"-95,784","4,33E-06"
,"-95,782","4,68E-06"
,"-95,78","3,69E-06"
,"-95,778","-2,77E-06"
,"-95,776","2,50E-07"
,"-95,774","-1,19E-06"
,"-95,772","-1,61E-06"
,"-95,77","-1,12E-06"
,"-95,768","7,50E-07"
,"-95,766","1,75E-06"
,"-95,764","-4,40E-07"
,"-95,762","2,69E-06"
,"-95,76","2,72E-06"
,"-95,758","-1,04E-06"
,"-95,756","-5,20E-07"
,"-95,754","1,34E-06"
,"-95,752","3,20E-07"
,"-95,75","-1,11E-06"
,"-95,748","-1,70E-07"
,"-95,746","7,80E-07"
,"-95,744","-3,64E-06"
,"-95,742","1,32E-06"
,"-95,74","1,05E-06"
,"-95,738","1,70E-07"
,"-95,736","-2,50E-06"
,"-95,734","-6,80E-07"
,"-95,732","-8,90E-07"
,"-95,73","-3,90E-07"
,"-95,728","-2,70E-07"
,"-95,726","2,64E-06"
,"-95,724","2,22E-06"
,"-95,722","9,90E-07"
,"-95,72","-6,00E-08"
,"-95,718","2,74E-06"
,"-95,716","2,01E-06"
,"-95,714","-1,14E-06"
,"-95,712","-2,05E-06"
,"-95,71","-2,19E-06"
,"-95,708","-1,64E-06"
,"-95,706","-9,60E-07"
,"-95,704","1,55E-06"
,"-95,702","6,60E-07"
,"-95,7","9,20E-07"
,"-95,698","1,78E-06"
,"-95,696",0
,"-95,694","-1,91E-06"
,"-95,692","-2,05E-06"
,"-95,69","-4,00E-07"
,"-95,688","2,44E-06"
,"-95,686","3,08E-06"
,"-95,684","4,32E-06"
,"-95,682","4,15E-06"
,"-95,68","2,71E-06"
,"-95,678","-8,80E-07"
,"-95,676","-1,87E-06"
,"-95,674","-2,25E-06"
,"-95,672","-2,77E-06"
,"-95,67","-2,20E-07"
,"-95,668","4,00E-07"
,"-95,666","5,00E-06"
,"-95,664","3,99E-06"
,"-95,662","3,22E-06"
,"-95,66","4,28E-06"
,"-95,658","3,09E-06"
,"-95,656","-7,00E-07"
,"-95,654","1,18E-06"
,"-95,652","-7,70E-07"
,"-95,65","1,58E-06"
,"-95,648","1,52E-06"
,"-95,646","3,08E-06"
,"-95,644","3,61E-06"
,"-95,642","1,54E-06"
,"-95,64","3,87E-06"
,"-95,638","-2,15E-06"
,"-95,636","-4,13E-06"
,"-95,634","-2,33E-06"
,"-95,632","-3,66E-06"
,"-95,63","-4,20E-07"
,"-95,628","-3,10E-07"
,"-95,626","3,09E-06"
,"-95,624","1,97E-06"
,"-95,622","1,92E-06"
,"-95,62","-6,50E-07"
,"-95,618","-1,53E-06"
,"-95,616","-2,94E-06"
,"-95,614","-5,28E-06"
,"-95,612","-4,21E-06"
,"-95,61","3,40E-07"
,"-95,608","1,75E-06"
,"-95,606","-5,00E-07"
,"-95,604","2,40E-07"
,"-95,602","1,48E-06"
,"-95,6","-2,14E-06"
,"-95,598","1,10E-06"
,"-95,596","-1,64E-06"
,"-95,594","-1,80E-07"
,"-95,592","-1,02E-05"
,"-95,59","-1,97E-06"
,"-95,588","9,20E-07"
,"-95,586","2,75E-06"
,"-95,584","-1,20E-07"
,"-95,582","1,49E-06"
,"-95,58","-3,20E-07"
,"-95,578","-1,07E-06"
,"-95,576","-2,63E-06"
,"-95,574","-1,92E-06"
,"-95,572","-2,79E-06"
,"-95,57","-1,46E-06"
,"-95,568","-1,27E-06"
,"-95,566","-1,68E-06"
,"-95,564","2,40E-07"
,"-95,562","5,00E-08"
,"-95,56","3,12E-06"
,"-95,558","2,46E-06"
,"-95,556","9,40E-07"
,"-95,554","-4,40E-07"
,"-95,552","-1,86E-06"
,"-95,55","-3,00E-08"
,"-95,548","1,38E-06"
,"-95,546","4,41E-06"
,"-95,544","3,78E-06"
,"-95,542","2,50E-06"
,"-95,54","3,10E-07"
,"-95,538","5,00E-07"
,"-95,536","1,16E-06"
,"-95,534","-6,20E-07"
,"-95,532","-2,95E-06"
,"-95,53","3,80E-07"
,"-95,528","-1,49E-06"
,"-95,526","-1,00E-07"
,"-95,524","-2,00E-08"
,"-95,522","5,60E-07"
,"-95,52","-1,50E-07"
,"-95,518","-2,21E-06"
,"-95,516","-2,35E-06"
,"-95,514","-4,16E-06"
,"-95,512","-2,07E-06"
,"-95,51","8,40E-07"
,"-95,508","-1,02E-06"
,"-95,506","8,80E-07"
,"-95,504","4,39E-06"
,"-95,502","2,22E-06"
,"-95,5","2,00E-06"
,"-95,498","3,20E-07"
,"-95,496","-1,64E-06"
,"-95,494","-5,00E-07"
,"-95,492","-1,40E-07"
,"-95,49","9,50E-07"
,"-95,488","1,04E-06"
,"-95,486","2,52E-06"
,"-95,484","2,35E-06"
,"-95,482","4,11E-06"
,"-95,48","2,82E-06"
,"-95,478","1,67E-06"
,"-95,476","6,90E-07"
,"-95,474","-1,00E-06"
,"-95,472","1,50E-06"
,"-95,47","2,07E-06"
,"-95,468","3,85E-06"
,"-95,466","1,38E-06"
,"-95,464","9,70E-07"
,"-95,462","1,96E-06"
,"-95,46","5,39E-06"
,"-95,458","4,13E-06"
,"-95,456","-1,51E-06"
,"-95,454","2,56E-06"
,"-95,452","-1,25E-06"
,"-95,45","1,50E-06"
,"-95,448","2,19E-06"
,"-95,446","3,49E-06"
,"-95,444","3,34E-06"
,"-95,442","4,10E-06"
,"-95,44","-3,28E-06"
,"-95,438","3,19E-06"
,"-95,436","1,91E-06"
,"-95,434","2,35E-06"
,"-95,432","-4,00E-08"
,"-95,43","-1,56E-06"
,"-95,428","1,42E-06"
,"-95,426","4,41E-06"
,"-95,424","5,71E-06"
,"-95,422","7,49E-06"
,"-95,42","5,22E-06"
,"-95,418","4,81E-06"
,"-95,416","3,71E-06"
,"-95,414","2,47E-06"
,"-95,412","2,23E-06"
,"-95,41","5,50E-07"
,"-95,408","2,65E-06"
,"-95,406","4,95E-06"
,"-95,404","2,84E-06"
,"-95,402","3,85E-06"
,"-95,4","4,27E-06"
,"-95,398","2,63E-06"
,"-95,396","-6,00E-08"
,"-95,394","2,06E-06"
,"-95,392","1,92E-06"
,"-95,39","4,61E-06"
,"-95,388","3,02E-06"
,"-95,386","3,02E-06"
,"-95,384","5,08E-06"
,"-95,382","4,28E-06"
,"-95,38","3,09E-06"
,"-95,378","-2,60E-06"
,"-95,376","-7,40E-07"
,"-95,374","-4,80E-07"
,"-95,372","-2,00E-07"
,"-95,37","-1,71E-06"
,"-95,368","-7,50E-07"
,"-95,366","-3,31E-06"
,"-95,364","2,49E-06"
,"-95,362","2,20E-07"
,"-95,36","-5,80E-07"
,"-95,358","-1,11E-06"
,"-95,356","-2,04E-06"
,"-95,354","-3,54E-06"
,"-95,352","-1,82E-06"
,"-95,35","-1,58E-06"
,"-95,348","-3,14E-06"
,"-95,346","6,10E-07"
,"-95,344","5,52E-06"
,"-95,342","6,50E-07"
,"-95,34","3,28E-06"
,"-95,338","2,40E-06"
,"-95,336","-2,03E-06"
,"-95,334","-8,00E-07"
,"-95,332","-5,80E-07"
,"-95,33","1,10E-07"
,"-95,328","3,01E-06"
,"-95,326","5,61E-06"
,"-95,324","7,90E-06"
,"-95,322","4,45E-06"
,"-95,32","1,38E-06"
,"-95,318","-2,29E-06"
,"-95,316","5,20E-07"
,"-95,314","-3,50E-07"
,"-95,312","-8,90E-07"
,"-95,31","-3,76E-06"
,"-95,308","-1,84E-06"
,"-95,306","6,90E-07"
,"-95,304","1,14E-06"
,"-95,302","3,34E-06"
,"-95,3","3,10E-07"
,"-95,298","7,30E-07"
,"-95,296","-2,19E-06"
,"-95,294","-6,50E-07"
,"-95,292","6,70E-07"
,"-95,29","-4,65E-06"
,"-95,288","-2,12E-06"
,"-95,286","3,76E-06"
,"-95,284","-4,00E-08"
,"-95,282","3,97E-06"
,"-95,28","2,65E-06"
,"-95,278","2,71E-06"
,"-95,276","-3,35E-06"
,"-95,274","-1,47E-06"
,"-95,272","-1,36E-06"
,"-95,27","-2,75E-06"
,"-95,268","-1,39E-06"
,"-95,266","2,59E-06"
,"-95,264","3,29E-06"
,"-95,262","3,88E-06"
,"-95,26","1,61E-06"
,"-95,258","-3,00E-08"
,"-95,256","-4,68E-06"
,"-95,254","-3,74E-06"
,"-95,252","-4,72E-06"
,"-95,25","-7,60E-07"
,"-95,248","-1,86E-06"
,"-95,246","1,56E-06"
,"-95,244","-2,68E-06"
,"-95,242","3,58E-06"
,"-95,24","1,39E-06"
,"-95,238","-1,39E-06"
,"-95,236","8,10E-07"
,"-95,234","1,36E-06"
,"-95,232","5,60E-07"
,"-95,23","-4,20E-07"
,"-95,228","-3,53E-06"
,"-95,226","-4,67E-06"
,"-95,224","7,60E-07"
,"-95,222","1,66E-06"
,"-95,22","1,51E-06"
,"-95,218","-4,22E-06"
,"-95,216","-3,63E-06"
,"-95,214","-2,38E-06"
,"-95,212","-4,75E-06"
,"-95,21","-4,42E-06"
,"-95,208","-1,65E-06"
,"-95,206","8,40E-07"
,"-95,204","3,47E-06"
,"-95,202","4,37E-06"
,"-95,2","3,21E-06"
,"-95,198","-2,17E-06"
,"-95,196","-3,33E-06"
,"-95,194","-2,09E-06"
,"-95,192","-2,67E-06"
,"-95,19","-3,83E-06"
,"-95,188","2,10E-06"
,"-95,186","2,47E-06"
,"-95,184","3,84E-06"
,"-95,182","3,87E-06"
,"-95,18","1,02E-06"
,"-95,178","6,90E-07"
,"-95,176","3,90E-07"
,"-95,174","-2,23E-06"
,"-95,172","-1,13E-06"
,"-95,17","-4,38E-06"
,"-95,168","-3,41E-06"
,"-95,166","-1,62E-06"
,"-95,164","1,10E-06"
,"-95,162","2,01E-06"
,"-95,16","-4,30E-07"
,"-95,158","-6,80E-07"
,"-95,156","-6,30E-07"
,"-95,154","3,96E-06"
,"-95,152","2,30E-07"
,"-95,15","3,60E-06"
,"-95,148","1,16E-06"
,"-95,146","4,64E-06"
,"-95,144","3,21E-06"
,"-95,142","5,30E-06"
,"-95,14","3,37E-06"
,"-95,138","-4,79E-06"
,"-95,136","-4,30E-07"
,"-95,134","3,55E-06"
,"-95,132","2,13E-06"
,"-95,13","8,70E-07"
,"-95,128","4,58E-06"
,"-95,126","8,60E-07"
,"-95,124","3,95E-06"
,"-95,122","4,66E-06"
,"-95,12","3,32E-06"
,"-95,118","1,58E-06"
,"-95,116","-1,25E-06"
,"-95,114","-1,29E-06"
,"-95,112","-4,49E-06"
,"-95,11","-1,69E-06"
,"-95,108","7,00E-08"
,"-95,106","4,24E-06"
,"-95,104","7,08E-06"
,"-95,102","5,69E-06"
,"-95,1","3,01E-06"
,"-95,098","6,70E-07"
,"-95,096","-6,20E-07"
,"-95,094","-1,00E-06"
,"-95,092","-1,12E-06"
,"-95,09","-8,30E-07"
,"-95,088","3,01E-06"
,"-95,086","2,56E-06"
,"-95,084","2,87E-06"
,"-95,082","3,51E-06"
,"-95,08","1,82E-06"
,"-95,078","3,69E-06"
,"-95,076","3,40E-06"
,"-95,074","-4,00E-08"
,"-95,072","-1,20E-06"
,"-95,07","7,60E-07"
,"-95,068","-8,70E-07"
,"-95,066","1,36E-06"
,"-95,064","4,46E-06"
,"-95,062","1,59E-06"
,"-95,06","-2,39E-06"
,"-95,058","-8,80E-07"
,"-95,056","-2,07E-06"
,"-95,054","-3,55E-06"
,"-95,052","-5,56E-06"
,"-95,05","-2,65E-06"
,"-95,048","-2,82E-06"
,"-95,046","6,20E-07"
,"-95,044","3,00E-07"
,"-95,042","1,45E-06"
,"-95,04","6,00E-08"
,"-95,038","-2,87E-06"
,"-95,036","-2,54E-06"
,"-95,034","-3,06E-06"
,"-95,032","-2,78E-06"
,"-95,03","-1,00E-06"
,"-95,028","2,36E-06"
,"-95,026","2,60E-06"
,"-95,024","4,70E-07"
,"-95,022","2,96E-06"
,"-95,02","-2,03E-06"
,"-95,018","1,55E-06"
,"-95,016","3,40E-07"
,"-95,014","6,30E-07"
,"-95,012","-4,02E-06"
,"-95,01","1,68E-06"
,"-95,008","1,37E-06"
,"-95,006","6,10E-07"
,"-95,004","3,01E-06"
,"-95,002","2,32E-06"
,-95,"3,59E-06"
,"-94,998","4,59E-06"
,"-94,996","4,24E-06"
,"-94,994","3,87E-06"
,"-94,992","1,29E-06"
,"-94,99","-9,90E-07"
,"-94,988","-1,75E-06"
,"-94,986","3,50E-07"
,"-94,984","-6,80E-07"
,"-94,982","2,22E-06"
,"-94,98","3,00E-06"
,"-94,978","2,96E-06"
,"-94,976","-2,00E-07"
,"-94,974","2,50E-07"
,"-94,972","-5,80E-07"
,"-94,97","2,82E-06"
,"-94,968","-2,42E-06"
,"-94,966","-5,00E-07"
,"-94,964","1,80E-06"
,"-94,962","1,25E-06"
,"-94,96","5,51E-06"
,"-94,958","3,31E-06"
,"-94,956","7,90E-07"
,"-94,954","-7,40E-07"
,"-94,952","-5,45E-06"
,"-94,95","-2,10E-06"
,"-94,948","-1,66E-06"
,"-94,946","-3,12E-06"
,"-94,944","-2,14E-06"
,"-94,942","1,70E-06"
,"-94,94","8,40E-07"
,"-94,938","5,88E-06"
,"-94,936","2,90E-07"
,"-94,934","-8,30E-07"
,"-94,932","-3,23E-06"
,"-94,93","-4,28E-06"
,"-94,928","-1,38E-06"
,"-94,926","-2,12E-06"
,"-94,924","3,08E-06"
,"-94,922","2,71E-06"
,"-94,92","4,32E-06"
,"-94,918","5,08E-06"
,"-94,916","3,01E-06"
,"-94,914","3,40E-07"
,"-94,912","-1,44E-06"
,"-94,91","-2,15E-06"
,"-94,908","-3,05E-06"
,"-94,906","-8,00E-08"
,"-94,904","2,77E-06"
,"-94,902","3,70E-07"
,"-94,9","9,20E-07"
,"-94,898","2,66E-06"
,"-94,896","-9,40E-07"
,"-94,894","2,40E-07"
,"-94,892","-3,54E-06"
,"-94,89","-4,98E-06"
,"-94,888","-1,03E-06"
,"-94,886","-3,50E-06"
,"-94,884","-3,90E-07"
,"-94,882","-1,23E-06"
,"-94,88","-9,20E-07"
,"-94,878","1,11E-06"
,"-94,876","3,60E-07"
,"-94,874","1,04E-06"
,"-94,872","-1,58E-06"
,"-94,87","-8,18E-06"
,"-94,868","-2,57E-06"
,"-94,866","-1,18E-06"
,"-94,864","-6,00E-07"
,"-94,862","2,73E-06"
,"-94,86","1,63E-06"
,"-94,858","1,77E-06"
,"-94,856","3,92E-06"
,"-94,854","2,87E-06"
,"-94,852","8,00E-08"
,"-94,85","-1,99E-06"
,"-94,848","-1,82E-06"
,"-94,846","1,24E-06"
,"-94,844","-2,16E-06"
,"-94,842","1,31E-06"
,"-94,84","1,14E-06"
,"-94,838","2,78E-06"
,"-94,836","3,64E-06"
,"-94,834","-2,11E-06"
,"-94,832","-2,89E-06"
,"-94,83","-2,45E-06"
,"-94,828","-4,62E-06"
,"-94,826","-3,44E-06"
,"-94,824","4,50E-07"
,"-94,822","-2,78E-06"
,"-94,82","2,47E-06"
,"-94,818","1,50E-06"
,"-94,816","1,73E-06"
,"-94,814","-1,96E-06"
,"-94,812","-3,06E-06"
,"-94,81","-6,23E-06"
,"-94,808","-6,75E-06"
,"-94,806","-2,16E-06"
,"-94,804","-1,58E-06"
,"-94,802","-1,47E-06"
,"-94,8","-3,60E-06"
,"-94,798","-1,74E-06"
,"-94,796","-1,06E-06"
,"-94,794","-3,81E-06"
,"-94,792","-1,76E-06"
,"-94,79","-6,46E-06"
,"-94,788","-5,93E-06"
,"-94,786","-6,74E-06"
,"-94,784","-2,90E-07"
,"-94,782","1,20E-07"
,"-94,78","-2,68E-06"
,"-94,778","-8,10E-07"
,"-94,776","-2,15E-06"
,"-94,774","-4,93E-06"
,"-94,772","-7,72E-06"
,"-94,77","-4,02E-06"
,"-94,768","-7,70E-06"
,"-94,766","-4,39E-06"
,"-94,764","3,60E-07"
,"-94,762","1,35E-06"
,"-94,76","-3,90E-07"
,"-94,758","2,12E-06"
,"-94,756","1,05E-06"
,"-94,754","-3,24E-06"
,"-94,752","-3,36E-06"
,"-94,75","-7,24E-06"
,"-94,748","-5,33E-06"
,"-94,746","-5,00E-06"
,"-94,744","-3,05E-06"
,"-94,742","-1,61E-06"
,"-94,74","2,23E-06"
,"-94,738","2,15E-06"
,"-94,736","6,30E-07"
,"-94,734","-2,09E-06"
,"-94,732","-5,69E-06"
,"-94,73","-3,06E-06"
,"-94,728","-8,20E-07"
,"-94,726","-3,55E-06"
,"-94,724","-2,79E-06"
,"-94,722","1,82E-06"
,"-94,72","-1,38E-06"
,"-94,718","-9,03E-06"
,"-94,716","-5,60E-07"
,"-94,714","-1,00E-06"
,"-94,712","-4,39E-06"
,"-94,71","-3,04E-06"
,"-94,708","-1,90E-06"
,"-94,706","1,30E-07"
,"-94,704","7,40E-07"
,"-94,702","-1,85E-06"
,"-94,7","-1,95E-06"
,"-94,698","-4,70E-07"
,"-94,696","2,40E-07"
,"-94,694","-6,40E-07"
,"-94,692","-3,02E-06"
,"-94,69","-3,94E-06"
,"-94,688","-2,74E-06"
,"-94,686","9,30E-07"
,"-94,684","-1,34E-06"
,"-94,682","-2,90E-07"
,"-94,68","-7,80E-07"
,"-94,678","-1,55E-06"
,"-94,676","1,83E-06"
,"-94,674","-2,72E-06"
,"-94,672","-4,26E-06"
,"-94,67","-8,90E-07"
,"-94,668","-3,07E-06"
,"-94,666","-1,94E-06"
