A(X);B(Y)
54.982;-1.72E-06
54.984;1.81E-06
54.986;-1.51E-06
54.988;1.43E-06
54.99;9.20E-07
54.992;2.66E-06
54.994;3.83E-06
54.996;2.59E-06
54.998;-2.10E-06
55;-2.76E-06
55.002;-9.20E-07
55.004;4.00E-07
55.006;2.25E-06
55.008;4.53E-06
55.01;5.31E-06
55.012;6.31E-06
55.014;5.07E-06
55.016;4.18E-06
55.018;-4.60E-07
55.02;-1.41E-06
55.022;-1.49E-06
55.024;-1.20E-06
55.026;3.83E-06
55.028;2.97E-06
55.03;1.53E-06
55.032;3.67E-06
55.034;8.00E-08
55.036;-1.14E-06
55.038;-9.20E-07
55.04;-6.60E-07
55.042;-1.67E-06
55.044;-1.59E-06
55.046;3.02E-06
55.048;5.70E-07
55.05;5.30E-07
55.052;1.32E-06
55.054;1.87E-06
55.056;2.03E-06
55.058;-5.80E-07
55.06;-1.37E-06
55.062;1.30E-07
55.064;3.26E-06
55.066;3.87E-06
55.068;1.98E-06
55.07;1.66E-06
55.072;3.31E-06
55.074;3.35E-06
55.076;3.50E-07
55.078;1.59E-06
55.08;3.60E-07
55.082;-3.15E-06
55.084;-2.00E-07
55.086;-8.30E-07
55.088;5.70E-07
55.09;4.98E-06
55.092;3.14E-06
55.094;3.47E-06
55.096;7.60E-07
55.098;1.46E-06
55.1;-4.50E-07
55.102;-4.52E-06
55.104;-1.73E-06
55.106;-3.08E-06
55.108;-1.50E-07
55.11;1.03E-06
55.112;1.65E-06
55.114;-8.30E-07
55.116;-2.53E-06
55.118;7.60E-07
55.12;1.93E-06
55.122;-1.84E-06
55.124;-1.87E-06
55.126;-6.70E-07
55.128;2.75E-06
55.13;3.70E-06
55.132;1.17E-06
55.134;4.40E-06
55.136;-1.78E-06
55.138;-2.30E-06
55.14;-1.25E-06
55.142;-3.57E-06
55.144;-3.70E-06
55.146;1.45E-06
55.148;1.52E-06
55.15;-9.80E-07
55.152;4.40E-06
55.154;1.74E-06
55.156;7.00E-08
55.158;-9.40E-07
55.16;-9.70E-07
55.162;-1.62E-06
55.164;-5.00E-07
55.166;-1.13E-06
55.168;5.00E-07
55.17;2.68E-06
55.172;2.15E-06
55.174;1.44E-06
55.176;-2.91E-06
55.178;-5.08E-06
55.18;-1.84E-06
55.182;-1.95E-06
55.184;-2.36E-06
55.186;2.61E-06
55.188;1.38E-06
55.19;4.37E-06
55.192;4.10E-06
55.194;2.89E-06
55.196;2.53E-06
55.198;4.36E-06
55.2;-7.50E-07
55.202;2.22E-06
55.204;-9.60E-07
55.206;3.88E-06
55.208;1.63E-06
55.21;2.13E-06
55.212;5.24E-06
55.214;2.34E-06
55.216;-8.20E-07
55.218;1.09E-06
55.22;-2.17E-06
55.222;-3.51E-06
55.224;-1.90E-07
55.226;1.26E-06
55.228;2.00E-07
55.23;3.91E-06
55.232;4.22E-06
55.234;2.28E-06
55.236;-8.50E-07
55.238;-2.65E-06
55.24;5.10E-07
55.242;-1.18E-06
55.244;4.80E-07
55.246;2.01E-06
55.248;6.65E-06
55.25;4.40E-06
55.252;4.88E-06
55.254;3.50E-06
55.256;2.01E-06
55.258;-1.77E-06
55.26;-1.97E-06
55.262;-4.86E-06
55.264;-2.58E-06
55.266;-1.44E-06
55.268;-7.00E-08
55.27;-2.00E-08
55.272;2.40E-07
55.274;1.20E-06
55.276;-2.53E-06
55.278;9.80E-07
55.28;-1.77E-06
55.282;-2.46E-06
55.284;-1.22E-06
55.286;-1.55E-06
55.288;1.07E-06
55.29;-4.30E-07
55.292;7.20E-07
55.294;-6.20E-07
55.296;-1.67E-06
55.298;-5.09E-06
55.3;-8.20E-06
55.302;-4.54E-06
55.304;-1.58E-06
55.306;-1.10E-07
55.308;2.95E-06
55.31;1.19E-06
55.312;4.94E-06
55.314;1.28E-06
55.316;1.83E-06
55.318;-5.20E-07
55.32;1.03E-06
55.322;2.80E-07
55.324;3.60E-07
55.326;2.14E-06
55.328;3.19E-06
55.33;3.79E-06
55.332;3.11E-06
55.334;3.57E-06
55.336;5.90E-07
55.338;1.01E-06
55.34;6.40E-07
55.342;1.29E-06
55.344;4.20E-07
55.346;1.74E-06
55.348;1.13E-06
55.35;3.72E-06
55.352;5.40E-07
55.354;3.74E-06
55.356;-3.40E-07
55.358;-2.10E-06
55.36;-6.80E-07
55.362;-5.50E-07
55.364;-4.00E-07
55.366;8.90E-07
55.368;7.60E-07
55.37;2.85E-06
55.372;5.13E-06
55.374;3.09E-06
55.376;1.36E-06
55.378;1.61E-06
55.38;-2.70E-07
55.382;-1.83E-06
55.384;-1.68E-06
55.386;-3.80E-07
55.388;-3.70E-07
55.39;3.20E-06
55.392;1.08E-06
55.394;4.06E-06
55.396;2.29E-06
55.398;2.10E-07
55.4;-1.39E-06
55.402;-1.37E-06
55.404;1.77E-06
55.406;2.77E-06
55.408;3.38E-06
55.41;5.27E-06
55.412;4.34E-06
55.414;3.83E-06
55.416;4.15E-06
55.418;2.20E-06
55.42;3.50E-07
55.422;3.50E-07
55.424;3.17E-06
55.426;2.42E-06
55.428;4.91E-06
55.43;4.57E-06
55.432;5.28E-06
55.434;4.29E-06
55.436;1.56E-06
55.438;1.44E-06
55.44;-1.58E-06
55.442;2.16E-06
55.444;1.30E-07
55.446;3.40E-06
55.448;3.48E-06
55.45;2.80E-06
55.452;-4.39E-06
55.454;5.11E-06
55.456;3.46E-06
55.458;8.50E-07
55.46;-1.14E-06
55.462;2.94E-06
55.464;-7.30E-07
55.466;1.78E-06
55.468;7.43E-06
55.47;4.20E-06
55.472;5.19E-06
55.474;5.55E-06
55.476;4.88E-06
55.478;4.04E-06
55.48;1.84E-06
55.482;1.92E-06
55.484;1.10E-06
55.486;1.56E-06
55.488;3.22E-06
55.49;6.47E-06
55.492;5.28E-06
55.494;4.75E-06
55.496;3.33E-06
55.498;1.62E-06
55.5;1.53E-06
55.502;-2.10E-06
55.504;2.18E-06
55.506;1.19E-06
55.508;3.38E-06
55.51;6.12E-06
55.512;8.44E-06
55.514;6.46E-06
55.516;3.45E-06
55.518;3.00E-08
55.52;1.76E-06
55.522;2.74E-06
55.524;1.73E-06
55.526;4.42E-06
55.528;5.73E-06
55.53;3.46E-06
55.532;4.49E-06
55.534;3.25E-06
55.536;1.34E-06
55.538;1.55E-06
55.54;-1.17E-06
55.542;1.90E-07
55.544;-1.74E-06
55.546;-3.57E-06
55.548;1.54E-06
55.55;5.05E-06
55.552;4.72E-06
55.554;3.74E-06
55.556;4.30E-07
55.558;-3.77E-06
55.56;-1.98E-06
55.562;-4.31E-06
55.564;-9.90E-07
55.566;-1.19E-06
55.568;2.34E-06
55.57;6.00E-07
55.572;1.89E-06
55.574;5.70E-07
55.576;-1.55E-06
55.578;-1.00E-06
55.58;-6.20E-07
55.582;-4.20E-07
55.584;-2.74E-06
55.586;5.40E-07
55.588;2.04E-06
55.59;5.50E-07
55.592;4.70E-06
55.594;4.56E-06
55.596;1.66E-06
55.598;2.46E-06
55.6;1.09E-06
55.602;-1.05E-06
55.604;-5.71E-06
55.606;1.95E-06
55.608;5.01E-06
55.61;3.32E-06
55.612;5.82E-06
55.614;6.11E-06
55.616;3.40E-07
55.618;7.50E-07
55.62;1.66E-06
55.622;1.10E-07
55.624;3.50E-07
55.626;1.77E-06
55.628;1.71E-06
55.63;4.04E-06
55.632;3.99E-06
55.634;6.00E-08
55.636;-2.99E-06
55.638;-2.30E-06
55.64;-2.13E-06
55.642;1.29E-06
55.644;-2.99E-06
55.646;3.09E-06
55.648;2.21E-06
55.65;2.46E-06
55.652;2.46E-06
55.654;2.21E-06
55.656;-2.00E-06
55.658;-2.49E-06
55.66;-3.95E-06
55.662;-3.91E-06
55.664;-1.69E-06
55.666;3.20E-06
55.668;2.88E-06
55.67;5.50E-07
55.672;4.60E-06
55.674;1.19E-06
55.676;3.60E-07
55.678;-1.57E-06
55.68;-4.80E-07
55.682;-3.25E-06
55.684;-5.17E-06
55.686;-1.31E-06
55.688;8.60E-07
55.69;1.17E-06
55.692;-4.00E-08
55.694;1.53E-06
55.696;-7.40E-07
55.698;-2.30E-06
55.7;-3.71E-06
55.702;-6.12E-06
55.704;-4.32E-06
55.706;7.40E-07
55.708;1.61E-06
55.71;-5.40E-07
55.712;7.60E-07
55.714;-4.04E-06
55.716;-5.79E-06
55.718;-3.77E-06
55.72;-3.02E-06
55.722;-6.50E-07
55.724;-5.56E-06
55.726;-1.26E-06
55.728;-4.20E-07
55.73;-1.60E-06
55.732;-6.90E-07
55.734;-2.01E-06
55.736;-6.49E-06
55.738;-5.97E-06
55.74;-6.09E-06
55.742;-7.09E-06
55.744;-6.33E-06
55.746;-5.79E-06
55.748;-1.35E-06
55.75;-1.56E-06
55.752;-1.46E-06
55.754;1.52E-06
55.756;-1.22E-05
55.758;-4.61E-06
55.76;-4.65E-06
55.762;-2.10E-06
55.764;-4.49E-06
55.766;-2.28E-06
55.768;-1.37E-06
55.77;-5.10E-07
55.772;-6.40E-07
55.774;4.10E-07
55.776;-2.88E-06
55.778;-3.63E-06
55.78;-9.40E-07
55.782;-3.13E-06
55.784;-3.88E-06
55.786;-2.09E-06
55.788;-2.29E-06
55.79;2.29E-06
55.792;-1.53E-06
55.794;1.07E-06
55.796;-4.86E-06
55.798;-3.25E-06
55.8;-5.45E-06
55.802;-2.23E-06
55.804;-4.27E-06
55.806;-4.11E-06
55.808;-1.24E-06
55.81;-3.00E-07
55.812;-1.00E-08
55.814;-1.50E-06
55.816;-4.90E-07
55.818;-6.62E-06
55.82;-4.55E-06
55.822;-7.44E-06
55.824;-6.93E-06
55.826;-2.95E-06
55.828;-2.09E-06
55.83;3.20E-07
55.832;2.13E-06
55.834;-7.40E-07
55.836;-2.69E-06
55.838;-2.47E-06
55.84;-3.28E-06
55.842;-4.60E-06
55.844;-7.90E-07
55.846;-2.06E-06
55.848;1.20E-06
55.85;-7.60E-07
55.852;-1.22E-06
55.854;-5.55E-06
55.856;-2.45E-06
55.858;-4.47E-06
55.86;-1.10E-06
55.862;-3.69E-06
55.864;-1.08E-06
55.866;1.95E-06
55.868;-6.50E-07
55.87;2.07E-06
55.872;-1.13E-06
55.874;1.43E-06
55.876;8.00E-08
55.878;4.80E-07
55.88;-4.57E-06
55.882;-3.59E-06
55.884;-2.12E-06
55.886;-1.67E-06
55.888;4.00E-08
55.89;-7.80E-07
55.892;4.20E-07
55.894;2.62E-06
55.896;-8.90E-07
55.898;1.46E-06
55.9;-6.03E-06
55.902;-2.55E-06
55.904;-5.30E-06
55.906;-1.77E-06
55.908;-7.52E-06
55.91;-2.06E-06
55.912;-7.50E-07
55.914;-2.83E-06
55.916;-3.14E-06
55.918;-5.58E-06
55.92;-4.82E-06
55.922;-3.98E-06
55.924;-5.45E-06
55.926;-6.40E-07
55.928;-8.00E-08
55.93;1.18E-06
55.932;-3.35E-06
55.934;-2.31E-06
55.936;-6.04E-06
55.938;-6.05E-06
55.94;-6.26E-06
55.942;-6.21E-06
55.944;-5.50E-06
55.946;-3.50E-06
55.948;1.30E-06
55.95;-2.00E-08
55.952;2.00E-07
55.954;-4.47E-06
55.956;-4.97E-06
55.958;-5.56E-06
55.96;-5.23E-06
55.962;-7.95E-06
55.964;-6.27E-06
55.966;-2.00E-07
55.968;4.00E-07
55.97;1.70E-06
55.972;-1.19E-06
55.974;1.94E-06
55.976;-3.46E-06
55.978;-5.80E-07
55.98;-1.59E-06
55.982;-1.89E-06
55.984;-2.83E-06
55.986;-1.73E-06
55.988;3.60E-06
55.99;1.00E-06
55.992;4.95E-06
55.994;4.13E-06
55.996;-3.02E-06
55.998;-3.15E-06
56;1.51E-06
56.002;-3.39E-06
56.004;-2.75E-06
56.006;-1.55E-06
56.008;3.05E-06
56.01;-2.90E-07
56.012;4.50E-06
56.014;9.20E-07
56.016;-1.45E-06
56.018;-3.57E-06
56.02;-6.83E-06
56.022;-1.40E-06
56.024;-1.69E-06
56.026;-3.26E-06
56.028;-1.44E-06
56.03;-4.10E-07
56.032;8.80E-07
56.034;-1.63E-06
56.036;-1.68E-06
56.038;-6.27E-06
56.04;-1.06E-06
56.042;2.14E-06
56.044;2.21E-06
56.046;2.28E-06
56.048;4.43E-06
56.05;-6.50E-07
56.052;2.89E-06
56.054;4.66E-06
56.056;-1.80E-07
56.058;1.50E-06
56.06;-1.29E-06
56.062;-2.22E-06
56.064;5.20E-07
56.066;-2.50E-07
56.068;3.05E-06
56.07;5.04E-06
56.072;4.02E-06
56.074;5.26E-06
56.076;4.26E-06
56.078;-4.80E-07
56.08;-4.00E-06
56.082;6.70E-07
56.084;-4.80E-07
56.086;2.03E-06
56.088;1.60E-06
56.09;4.09E-06
56.092;2.38E-06
56.094;-1.86E-06
56.096;1.70E-07
56.098;-1.30E-06
56.1;1.90E-07
56.102;-8.40E-07
56.104;-8.10E-07
56.106;-1.68E-06
56.108;-1.38E-06
56.11;-9.80E-07
56.112;8.10E-07
56.114;-4.70E-07
56.116;3.00E-06
56.118;-3.30E-06
56.12;-1.76E-06
56.122;-1.19E-06
56.124;-1.22E-06
56.126;-2.28E-06
56.128;7.00E-07
56.13;3.73E-06
56.132;4.80E-07
56.134;2.37E-06
56.136;1.71E-06
56.138;-1.91E-06
56.14;-2.18E-06
56.142;-3.60E-06
56.144;-3.04E-06
56.146;-4.03E-06
56.148;5.10E-06
56.15;-5.00E-07
56.152;4.00E-08
56.154;1.00E-06
56.156;-5.30E-07
56.158;1.53E-06
56.16;-2.76E-06
56.162;-1.73E-06
56.164;-1.28E-06
56.166;1.25E-06
56.168;-8.20E-07
56.17;-1.04E-06
56.172;-6.91E-06
56.174;-5.20E-07
56.176;-7.20E-07
56.178;-1.00E-06
56.18;-4.33E-06
56.182;-4.89E-06
56.184;-2.50E-06
56.186;-6.34E-06
56.188;3.40E-07
56.19;1.06E-06
56.192;-7.50E-07
56.194;7.00E-07
56.196;-1.00E-07
56.198;-2.33E-06
56.2;-3.17E-06
56.202;-1.83E-06
56.204;-1.83E-06
56.206;-1.73E-06
56.208;-1.37E-06
56.21;1.79E-06
56.212;4.34E-06
56.214;-2.58E-06
56.216;5.50E-06
56.218;-2.45E-06
56.22;-1.26E-06
56.222;-6.40E-07
56.224;-3.30E-07
56.226;-1.11E-06
56.228;3.76E-06
56.23;1.46E-06
56.232;1.04E-06
56.234;3.20E-07
56.236;-1.47E-06
56.238;-2.55E-06
56.24;-1.05E-06
56.242;-2.98E-06
56.244;-3.08E-06
56.246;-1.68E-06
56.248;-5.50E-07
56.25;-5.50E-07
56.252;1.70E-06
56.254;-2.15E-06
56.256;-3.26E-06
56.258;-6.05E-06
56.26;-3.21E-06
56.262;-4.48E-06
56.264;-3.98E-06
56.266;-1.17E-06
56.268;-1.17E-06
56.27;1.40E-06
56.272;6.51E-06
56.274;1.11E-06
56.276;1.77E-06
56.278;-5.00E-08
56.28;-3.00E-07
56.282;-2.32E-06
56.284;1.47E-06
56.286;2.10E-07
56.288;1.99E-06
56.29;1.74E-06
56.292;2.92E-06
56.294;9.00E-07
56.296;2.20E-07
56.298;-3.23E-06
56.3;-2.32E-06
56.302;-3.25E-06
56.304;-4.60E-06
56.306;5.00E-07
56.308;-1.68E-06
56.31;1.50E-06
56.312;-2.86E-06
56.314;-4.34E-06
56.316;-1.72E-06
56.318;-4.40E-06
56.32;-2.89E-06
56.322;-7.01E-06
56.324;-9.98E-06
56.326;-3.54E-06
56.328;-1.65E-06
56.33;3.10E-07
56.332;2.59E-06
56.334;-1.46E-06
56.336;-3.50E-07
56.338;-1.70E-07
56.34;-1.31E-06
56.342;-6.00E-08
56.344;-1.34E-06
56.346;-2.40E-06
56.348;3.40E-07
56.35;1.37E-06
56.352;2.02E-06
56.354;-8.00E-08
56.356;-1.24E-06
56.358;-2.07E-06
56.36;-1.10E-07
56.362;-3.67E-06
56.364;-2.80E-06
56.366;-3.58E-06
56.368;-4.76E-06
56.37;1.20E-06
56.372;-7.00E-07
56.374;1.19E-06
56.376;-1.50E-06
56.378;-2.09E-06
56.38;-2.14E-06
56.382;-2.96E-06
56.384;-3.10E-06
56.386;-3.40E-06
56.388;-2.05E-06
56.39;-1.34E-06
56.392;3.90E-07
56.394;2.88E-06
56.396;4.00E-07
56.398;-3.82E-06
56.4;-4.35E-06
56.402;-3.79E-06
56.404;-4.71E-06
56.406;-4.74E-06
56.408;-3.33E-06
56.41;2.00E-07
56.412;-1.71E-06
56.414;-3.15E-06
56.416;1.17E-06
56.418;-2.79E-06
56.42;-3.90E-06
56.422;-5.03E-06
56.424;-2.10E-06
56.426;-3.84E-06
56.428;3.20E-07
56.43;8.20E-07
56.432;-7.80E-07
56.434;2.26E-06
56.436;9.10E-07
56.438;-3.00E-08
56.44;-2.75E-06
56.442;2.07E-06
56.444;-3.80E-07
56.446;-2.19E-06
56.448;5.50E-07
56.45;-1.30E-06
56.452;-1.72E-06
56.454;1.43E-06
56.456;2.03E-06
56.458;-9.50E-07
56.46;-1.44E-06
56.462;-3.99E-06
56.464;-1.10E-07
56.466;1.50E-06
56.468;5.30E-07
56.47;4.01E-06
56.472;4.10E-07
56.474;1.98E-06
56.476;-5.85E-06
56.478;-2.63E-06
56.48;1.10E-06
56.482;-4.20E-07
56.484;-2.33E-06
56.486;-4.74E-06
56.488;-2.90E-07
56.49;-2.90E-07
56.492;-2.65E-06
56.494;-1.88E-06
56.496;-2.17E-06
56.498;-4.09E-06
56.5;-5.31E-06
56.502;-4.81E-06
56.504;-7.02E-06
56.506;-2.78E-06
56.508;6.00E-07
56.51;3.93E-06
56.512;1.59E-06
56.514;6.50E-07
56.516;1.11E-06
56.518;-9.70E-07
56.52;-1.08E-06
56.522;-3.40E-06
56.524;-2.06E-06
56.526;1.20E-06
56.528;1.15E-06
56.53;-5.50E-07
56.532;9.70E-07
56.534;-7.60E-07
56.536;-1.75E-06
56.538;-2.74E-06
56.54;-2.38E-06
56.542;-3.68E-06
56.544;-3.33E-06
56.546;-1.03E-06
56.548;-2.95E-06
56.55;1.91E-06
56.552;-2.00E-07
56.554;5.00E-08
56.556;-3.49E-06
56.558;-2.12E-06
56.56;-6.34E-06
56.562;-5.18E-06
56.564;-4.78E-06
56.566;-5.36E-06
56.568;-2.87E-06
56.57;2.14E-06
56.572;8.10E-07
56.574;9.00E-08
56.576;5.40E-07
56.578;-1.98E-06
56.58;-4.12E-06
56.582;-4.21E-06
56.584;-4.32E-06
56.586;-5.33E-06
56.588;-1.55E-06
56.59;5.70E-07
56.592;-4.18E-06
56.594;-3.60E-06
56.596;-1.78E-06
56.598;-3.01E-06
56.6;-5.30E-06
56.602;-4.89E-06
56.604;-4.52E-06
56.606;-5.56E-06
56.608;-3.20E-06
56.61;-3.66E-06
56.612;-2.98E-06
56.614;-2.19E-06
56.616;-2.56E-06
56.618;-2.22E-06
56.62;-6.38E-06
56.622;-5.80E-07
56.624;-1.28E-06
56.626;-2.66E-06
56.628;-7.77E-06
56.63;-9.70E-07
56.632;1.18E-06
56.634;-3.65E-06
56.636;-2.28E-06
56.638;-2.06E-06
56.64;-2.25E-06
56.642;-5.06E-06
56.644;-4.86E-06
56.646;-1.11E-06
56.648;-2.57E-06
56.65;-2.53E-06
56.652;-3.93E-06
56.654;-4.06E-06
56.656;-3.80E-07
56.658;-5.51E-06
56.66;-1.38E-06
56.662;-3.47E-06
56.664;-3.14E-06
56.666;-3.90E-06
56.668;-1.08E-06
56.67;-6.40E-07
56.672;-1.96E-06
56.674;-1.36E-06
56.676;-3.00E-07
56.678;-3.75E-06
56.68;-3.01E-06
56.682;-5.46E-06
56.684;-8.06E-06
56.686;-4.17E-06
56.688;-1.19E-06
56.69;1.49E-06
56.692;-5.30E-07
56.694;-1.88E-06
56.696;-4.49E-06
56.698;-7.65E-06
56.7;-9.15E-06
56.702;-6.42E-06
56.704;-5.42E-06
56.706;-3.66E-06
56.708;-4.24E-06
56.71;-2.71E-06
56.712;-1.58E-06
56.714;-2.74E-06
56.716;-1.47E-06
56.718;-3.07E-06
56.72;-4.71E-06
56.722;-2.18E-06
56.724;-2.95E-06
56.726;-5.40E-06
56.728;-2.05E-06
56.73;-7.00E-07
56.732;-5.90E-07
56.734;-1.91E-06
56.736;-9.90E-07
56.738;-5.67E-06
56.74;-2.11E-06
56.742;-1.51E-06
56.744;-3.34E-06
56.746;-3.02E-06
56.748;3.30E-07
56.75;2.90E-07
56.752;-2.20E-06
56.754;-1.83E-06
56.756;4.60E-07
56.758;-9.90E-07
56.76;-5.81E-06
56.762;-7.27E-06
56.764;-4.23E-06
56.766;-3.58E-06
56.768;2.10E-07
56.77;3.00E-08
56.772;-1.49E-06
56.774;1.62E-06
56.776;1.75E-06
56.778;-1.39E-06
56.78;-1.01E-05
56.782;-2.32E-06
56.784;1.64E-06
56.786;-2.23E-06
56.788;-2.86E-06
56.79;-2.20E-07
56.792;1.93E-06
56.794;1.44E-06
56.796;-1.64E-06
56.798;-2.62E-06
56.8;-2.39E-06
56.802;-3.43E-06
56.804;-2.87E-06
56.806;-3.22E-06
56.808;1.09E-06
56.81;-1.40E-07
56.812;3.56E-06
56.814;1.13E-06
56.816;3.96E-06
56.818;1.80E-07
56.82;-5.20E-07
56.822;-1.10E-06
56.824;-3.32E-06
56.826;8.30E-07
56.828;3.44E-06
56.83;4.23E-06
56.832;3.73E-06
56.834;4.27E-06
56.836;4.74E-06
56.838;3.08E-06
56.84;-6.10E-07
56.842;4.20E-07
56.844;1.03E-06
56.846;-2.27E-06
56.848;4.66E-06
56.85;1.25E-06
56.852;4.70E-06
56.854;3.06E-06
56.856;1.79E-06
56.858;-6.20E-07
56.86;-2.30E-06
56.862;6.10E-07
56.864;-7.70E-07
56.866;-1.11E-06
56.868;1.69E-06
56.87;5.01E-06
56.872;-1.41E-06
56.874;3.88E-06
56.876;5.40E-06
56.878;-3.80E-07
56.88;2.70E-07
56.882;-4.23E-06
56.884;-2.93E-06
56.886;-5.50E-07
56.888;6.10E-07
56.89;4.47E-06
56.892;9.60E-07
56.894;3.00E-08
56.896;1.63E-06
56.898;4.70E-07
56.9;2.10E-07
56.902;1.29E-06
56.904;3.69E-06
56.906;-1.16E-06
56.908;5.56E-06
56.91;1.94E-06
56.912;3.76E-06
56.914;2.32E-06
56.916;1.83E-06
56.918;6.80E-07
56.92;-9.00E-08
56.922;1.68E-06
56.924;-1.82E-06
56.926;2.21E-06
56.928;8.50E-07
56.93;9.20E-07
56.932;-5.15E-06
56.934;2.65E-06
56.936;1.09E-06
56.938;2.26E-06
56.94;-2.42E-06
56.942;-7.50E-07
56.944;-1.18E-06
56.946;-2.55E-06
56.948;3.31E-06
56.95;2.98E-06
56.952;2.39E-06
56.954;2.79E-06
56.956;4.97E-06
56.958;3.20E-07
56.96;-7.40E-07
56.962;-1.35E-06
56.964;1.70E-07
56.966;2.10E-06
56.968;1.62E-06
56.97;1.21E-06
56.972;8.30E-07
56.974;7.30E-07
56.976;4.60E-07
56.978;-2.32E-06
56.98;6.30E-07
56.982;-8.50E-07
56.984;-1.01E-06
56.986;-6.20E-07
56.988;-1.15E-06
56.99;3.30E-07
56.992;3.04E-06
56.994;4.44E-06
56.996;6.90E-07
56.998;7.50E-07
57;4.80E-07
57.002;-1.09E-06
57.004;-1.85E-06
57.006;6.00E-07
57.008;2.80E-07
57.01;1.13E-06
57.012;-2.60E-07
57.014;1.27E-06
57.016;5.30E-07
57.018;2.30E-06
57.02;-5.46E-06
57.022;-4.06E-06
57.024;-1.99E-06
57.026;-3.43E-06
57.028;-5.94E-06
57.03;1.10E-07
57.032;1.59E-06
57.034;-6.80E-07
57.036;-5.60E-07
57.038;-4.00E-07
57.04;-4.18E-06
57.042;-5.67E-06
57.044;-9.81E-06
57.046;-8.51E-06
57.048;-3.05E-06
57.05;-8.20E-07
57.052;5.60E-07
57.054;-6.90E-07
57.056;-1.61E-06
57.058;-1.78E-06
57.06;-5.15E-06
57.062;-6.15E-06
57.064;-3.96E-06
57.066;-5.19E-06
57.068;-2.88E-06
57.07;-2.39E-06
57.072;-1.43E-06
57.074;-1.80E-07
57.076;-5.02E-06
57.078;-1.74E-06
57.08;-5.35E-06
57.082;-4.39E-06
57.084;-5.85E-06
57.086;-4.71E-06
57.088;-3.71E-06
57.09;4.20E-07
57.092;-2.64E-06
57.094;-2.78E-06
57.096;-2.66E-06
57.098;-1.46E-06
57.1;-2.87E-06
57.102;-2.75E-06
57.104;-3.79E-06
57.106;-3.10E-06
57.108;-4.70E-07
57.11;2.67E-06
57.112;1.06E-06
57.114;7.80E-07
57.116;1.08E-06
57.118;1.25E-06
57.12;-1.38E-06
57.122;-2.43E-06
57.124;-4.04E-06
57.126;-3.70E-07
57.128;-2.12E-06
57.13;5.40E-07
57.132;-8.60E-07
57.134;-1.22E-06
57.136;7.50E-07
57.138;-1.93E-06
57.14;-4.55E-06
57.142;-5.34E-06
57.144;-4.67E-06
57.146;-3.62E-06
57.148;-2.75E-06
57.15;-2.26E-06
57.152;-5.60E-07
57.154;1.58E-06
57.156;-1.48E-06
57.158;-4.32E-06
57.16;-3.86E-06
57.162;-7.00E-06
57.164;-5.34E-06
57.166;-5.54E-06
57.168;-3.32E-06
57.17;-1.94E-06
57.172;1.87E-06
57.174;1.32E-06
57.176;-1.05E-06
57.178;-2.37E-06
57.18;-6.44E-06
57.182;-3.54E-06
57.184;-4.55E-06
57.186;-5.15E-06
57.188;-6.86E-06
57.19;-1.87E-06
57.192;0
57.194;1.70E-07
57.196;-6.53E-06
57.198;-2.66E-06
57.2;-5.25E-06
57.202;-3.18E-06
57.204;-9.60E-07
57.206;-5.19E-06
57.208;1.25E-06
57.21;-1.92E-06
57.212;-2.60E-06
57.214;-5.20E-07
57.216;-4.00E-07
57.218;-8.00E-07
57.22;-3.36E-06
57.222;5.60E-07
57.224;-2.28E-06
57.226;-1.15E-06
57.228;6.20E-07
57.23;1.55E-06
57.232;2.15E-06
57.234;-5.00E-07
57.236;-3.33E-06
57.238;-2.80E-07
57.24;1.61E-06
57.242;-2.71E-06
57.244;-8.60E-07
57.246;-1.84E-06
57.248;-3.16E-06
57.25;5.50E-07
57.252;2.11E-06
57.254;1.94E-06
57.256;-9.50E-07
57.258;-1.20E-07
57.26;-8.70E-07
57.262;-3.24E-06
57.264;6.10E-07
57.266;-2.60E-07
57.268;-1.34E-06
57.27;-1.73E-06
57.272;3.10E-07
57.274;1.35E-06
57.276;-1.42E-06
57.278;-2.46E-06
57.28;-3.58E-06
57.282;-5.05E-06
57.284;-4.98E-06
57.286;-4.31E-06
57.288;-4.86E-06
57.29;1.25E-06
57.292;-3.28E-06
57.294;-9.60E-07
57.296;2.30E-07
57.298;7.00E-07
57.3;-5.18E-06
57.302;-2.69E-06
57.304;-3.37E-06
57.306;-7.70E-07
57.308;-7.10E-07
57.31;-1.11E-06
57.312;1.00E-07
57.314;2.29E-06
57.316;2.45E-06
57.318;-3.20E-06
57.32;-6.56E-06
57.322;-5.74E-06
57.324;-4.89E-06
57.326;-4.17E-06
57.328;-2.55E-06
57.33;-8.20E-07
57.332;-1.01E-06
57.334;3.37E-06
57.336;2.16E-06
57.338;-1.58E-06
57.34;-4.20E-06
57.342;-6.63E-06
57.344;-5.01E-06
57.346;-3.96E-06
57.348;-8.20E-06
57.35;-2.24E-06
57.352;1.40E-06
57.354;2.67E-06
57.356;2.68E-06
57.358;-6.90E-07
57.36;-1.81E-06
57.362;-1.25E-06
57.364;-3.85E-06
57.366;9.00E-08
57.368;8.70E-07
57.37;3.39E-06
57.372;1.78E-06
57.374;9.70E-07
57.376;2.14E-06
57.378;-1.80E-07
57.38;-3.05E-06
57.382;-7.31E-06
57.384;-4.42E-06
57.386;-5.01E-06
57.388;-5.47E-06
57.39;-2.38E-06
57.392;-1.75E-06
57.394;-1.11E-06
57.396;-1.38E-06
