,A(x),B(Y)
,"-103,2",0
,"-103,198","-5,00E-08"
,"-103,196","2,63E-06"
,"-103,194","1,53E-06"
,"-103,192","1,95E-06"
,"-103,19","4,99E-06"
,"-103,188","3,42E-06"
,"-103,186","-6,60E-07"
,"-103,184","-2,06E-06"
,"-103,182","-2,04E-06"
,"-103,18","-2,41E-06"
,"-103,178","-3,15E-06"
,"-103,176","1,06E-06"
,"-103,174","-7,10E-07"
,"-103,172","4,30E-07"
,"-103,17","-1,79E-06"
,"-103,168","7,00E-07"
,"-103,166","-4,70E-06"
,"-103,164","-1,24E-06"
,"-103,162","-2,44E-06"
,"-103,16","-2,89E-06"
,"-103,158","-1,73E-06"
,"-103,156","-1,14E-06"
,"-103,154","2,27E-06"
,"-103,152","7,90E-07"
,"-103,15","-5,00E-07"
,"-103,148","-5,50E-07"
,"-103,146","-1,18E-06"
,"-103,144","-3,00E-06"
,"-103,142","4,40E-07"
,"-103,14","-7,10E-07"
,"-103,138","2,10E-07"
,"-103,136","6,60E-07"
,"-103,134","-1,25E-06"
,"-103,132","1,12E-06"
,"-103,13","-2,80E-07"
,"-103,128","-2,08E-06"
,"-103,126","-3,30E-07"
,"-103,124","-2,88E-06"
,"-103,122","-2,62E-06"
,"-103,12","-1,69E-06"
,"-103,118","-6,70E-07"
,"-103,116","2,72E-06"
,"-103,114","1,73E-06"
,"-103,112","1,61E-06"
,"-103,11","2,05E-06"
,"-103,108","1,40E-07"
,"-103,106","-4,63E-06"
,"-103,104","-3,64E-06"
,"-103,102","-1,61E-06"
,"-103,1","-3,32E-06"
,"-103,098","-5,30E-07"
,"-103,096","-2,90E-07"
,"-103,094","-5,80E-07"
,"-103,092","3,41E-06"
,"-103,09","1,63E-06"
,"-103,088","1,23E-06"
,"-103,086","-2,14E-06"
,"-103,084","-1,65E-06"
,"-103,082","-5,66E-06"
,"-103,08","-1,35E-06"
,"-103,078","-1,87E-06"
,"-103,076","-3,00E-08"
,"-103,074","4,80E-07"
,"-103,072","2,13E-06"
,"-103,07","1,77E-06"
,"-103,068","1,95E-06"
,"-103,066","-7,30E-07"
,"-103,064","-1,34E-06"
,"-103,062","-2,34E-06"
,"-103,06","-1,65E-06"
,"-103,058","-1,92E-06"
,"-103,056","-3,64E-06"
,"-103,054","-2,00E-07"
,"-103,052","-4,60E-07"
,"-103,05","-3,40E-07"
,"-103,048","1,51E-06"
,"-103,046","-4,00E-07"
,"-103,044","-1,71E-06"
,"-103,042","-2,32E-06"
,"-103,04","-1,14E-06"
,"-103,038","-3,49E-06"
,"-103,036","1,00E-07"
,"-103,034","-7,50E-07"
,"-103,032","-7,00E-08"
,"-103,03","-3,85E-06"
,"-103,028","-2,00E-08"
,"-103,026","-3,00E-06"
,"-103,024","-4,80E-06"
,"-103,022","-6,82E-06"
,"-103,02","-4,67E-06"
,"-103,018","-2,14E-06"
,"-103,016","-1,07E-06"
,"-103,014","-2,58E-06"
,"-103,012","9,00E-08"
,"-103,01","-1,94E-06"
,"-103,008","-9,20E-07"
,"-103,006","-1,99E-06"
,"-103,004","-1,47E-06"
,"-103,002","-4,77E-06"
,-103,"1,80E-07"
,"-102,998","-6,90E-07"
,"-102,996","3,27E-06"
,"-102,994","2,25E-06"
,"-102,992","2,06E-06"
,"-102,99","3,69E-06"
,"-102,988","-1,67E-06"
,"-102,986","-3,49E-06"
,"-102,984","-2,03E-06"
,"-102,982","-2,15E-06"
,"-102,98","-1,60E-06"
,"-102,978","-8,50E-07"
,"-102,976","-1,70E-07"
,"-102,974","-1,02E-06"
,"-102,972","5,90E-07"
,"-102,97","-1,40E-06"
,"-102,968","-4,97E-06"
,"-102,966","-6,09E-06"
,"-102,964","-2,63E-06"
,"-102,962","-2,43E-06"
,"-102,96","-1,31E-06"
,"-102,958","-2,02E-06"
,"-102,956","6,50E-07"
,"-102,954","2,70E-06"
,"-102,952","2,81E-06"
,"-102,95","3,05E-06"
,"-102,948","-1,19E-06"
,"-102,946","-4,90E-07"
,"-102,944","-2,12E-06"
,"-102,942","-3,89E-06"
,"-102,94","-3,49E-06"
,"-102,938","-7,70E-07"
,"-102,936","6,00E-07"
,"-102,934","8,20E-07"
,"-102,932","1,71E-06"
,"-102,93","-2,41E-06"
,"-102,928","-2,87E-06"
,"-102,926","-4,21E-06"
,"-102,924","-4,06E-06"
,"-102,922","-4,46E-06"
,"-102,92","-4,14E-06"
,"-102,918","1,79E-06"
,"-102,916","1,75E-06"
,"-102,914","6,80E-07"
,"-102,912","-1,60E-07"
,"-102,91","-9,80E-07"
,"-102,908","-3,83E-06"
,"-102,906","-4,24E-06"
,"-102,904","-2,19E-06"
,"-102,902","-1,69E-06"
,"-102,9","1,09E-06"
,"-102,898",0
,"-102,896","2,34E-06"
,"-102,894","2,56E-06"
,"-102,892","1,98E-06"
,"-102,89","1,68E-06"
,"-102,888","-2,60E-07"
,"-102,886","1,56E-06"
,"-102,884","-1,78E-06"
,"-102,882","-7,60E-07"
,"-102,88","-2,18E-06"
,"-102,878","1,56E-06"
,"-102,876","3,51E-06"
,"-102,874","1,35E-06"
,"-102,872","3,14E-06"
,"-102,87","2,40E-07"
,"-102,868","1,50E-06"
,"-102,866","2,00E-06"
,"-102,864","-5,00E-08"
,"-102,862","-2,98E-06"
,"-102,86","-3,47E-06"
,"-102,858","-2,44E-06"
,"-102,856","-4,10E-07"
,"-102,854","-1,58E-06"
,"-102,852","2,64E-06"
,"-102,85","-1,20E-07"
,"-102,848","1,25E-06"
,"-102,846","7,70E-07"
,"-102,844","4,70E-07"
,"-102,842","-2,31E-06"
,"-102,84","-2,26E-06"
,"-102,838","-1,59E-06"
,"-102,836","-1,44E-06"
,"-102,834","7,20E-07"
,"-102,832","8,80E-07"
,"-102,83","6,60E-07"
,"-102,828","1,09E-06"
,"-102,826","-1,01E-06"
,"-102,824","-9,40E-07"
,"-102,822","1,71E-06"
,"-102,82","6,00E-07"
,"-102,818","2,60E-06"
,"-102,816","3,24E-06"
,"-102,814","1,18E-06"
,"-102,812","1,97E-06"
,"-102,81","1,83E-06"
,"-102,808","1,20E-07"
,"-102,806","-1,90E-06"
,"-102,804","2,18E-06"
,"-102,802","-2,04E-06"
,"-102,8","2,00E-08"
,"-102,798","2,41E-06"
,"-102,796","3,88E-06"
,"-102,794","4,66E-06"
,"-102,792","7,18E-06"
,"-102,79","9,40E-07"
,"-102,788","2,81E-06"
,"-102,786","5,90E-07"
,"-102,784","-3,10E-06"
,"-102,782","-8,00E-08"
,"-102,78","2,04E-06"
,"-102,778","5,35E-06"
,"-102,776","5,49E-06"
,"-102,774","3,84E-06"
,"-102,772","5,33E-06"
,"-102,77","1,64E-06"
,"-102,768","-3,10E-06"
,"-102,766","-3,30E-06"
,"-102,764","2,00E-07"
,"-102,762","1,60E-07"
,"-102,76","-2,03E-06"
,"-102,758","1,14E-06"
,"-102,756","5,60E-07"
,"-102,754","-2,40E-07"
,"-102,752","4,97E-06"
,"-102,75","1,13E-06"
,"-102,748","4,10E-07"
,"-102,746","-2,94E-06"
,"-102,744","-4,27E-06"
,"-102,742","-2,61E-06"
,"-102,74","-4,32E-06"
,"-102,738","-2,31E-06"
,"-102,736","3,40E-06"
,"-102,734","1,29E-06"
,"-102,732","3,26E-06"
,"-102,73","2,67E-06"
,"-102,728","7,20E-07"
,"-102,726","-1,69E-06"
,"-102,724","-4,90E-07"
,"-102,722","-3,09E-06"
,"-102,72","-2,37E-06"
,"-102,718","1,70E-06"
,"-102,716","-1,34E-06"
,"-102,714","1,76E-06"
,"-102,712","2,97E-06"
,"-102,71","-4,50E-07"
,"-102,708","-9,80E-07"
,"-102,706","-2,44E-06"
,"-102,704","-4,87E-06"
,"-102,702","-2,37E-06"
,"-102,7","-3,56E-06"
,"-102,698","-1,86E-06"
,"-102,696","-8,20E-07"
,"-102,694","2,44E-06"
,"-102,692","2,94E-06"
,"-102,69","1,35E-06"
,"-102,688","1,83E-06"
,"-102,686","9,20E-07"
,"-102,684","2,90E-07"
,"-102,682","-1,44E-06"
,"-102,68","-3,00E-07"
,"-102,678","1,57E-06"
,"-102,676","2,53E-06"
,"-102,674","2,34E-06"
,"-102,672","2,52E-06"
,"-102,67","1,50E-07"
,"-102,668","3,80E-07"
,"-102,666","7,40E-07"
,"-102,664","1,33E-06"
,"-102,662","6,80E-07"
,"-102,66","2,74E-06"
,"-102,658","3,45E-06"
,"-102,656","1,84E-06"
,"-102,654","3,07E-06"
,"-102,652","1,73E-06"
,"-102,65","2,84E-06"
,"-102,648","-8,60E-07"
,"-102,646","1,50E-07"
,"-102,644","-3,70E-07"
,"-102,642","-1,18E-06"
,"-102,64","-3,20E-07"
,"-102,638","1,50E-07"
,"-102,636","1,33E-06"
,"-102,634","2,02E-06"
,"-102,632","3,98E-06"
,"-102,63","3,92E-06"
,"-102,628","8,60E-07"
,"-102,626","-3,11E-06"
,"-102,624","-2,24E-06"
,"-102,622","-1,28E-06"
,"-102,62","-3,10E-06"
,"-102,618","-1,64E-06"
,"-102,616","8,50E-07"
,"-102,614","7,20E-07"
,"-102,612","-1,54E-06"
,"-102,61","2,92E-06"
,"-102,608","-1,50E-06"
,"-102,606","-2,37E-06"
,"-102,604","-8,20E-07"
,"-102,602","-2,80E-07"
,"-102,6","3,62E-06"
,"-102,598","3,15E-06"
,"-102,596","3,84E-06"
,"-102,594","5,02E-06"
,"-102,592","4,93E-06"
,"-102,59","6,08E-06"
,"-102,588","3,66E-06"
,"-102,586","-2,59E-06"
,"-102,584","-9,20E-07"
,"-102,582","-1,76E-06"
,"-102,58","1,64E-06"
,"-102,578","2,37E-06"
,"-102,576","3,35E-06"
,"-102,574","3,81E-06"
,"-102,572","2,09E-06"
,"-102,57","2,72E-06"
,"-102,568","8,40E-07"
,"-102,566","1,90E-07"
,"-102,564","-1,50E-06"
,"-102,562","6,00E-08"
,"-102,56",0
,"-102,558","1,01E-06"
,"-102,556","5,02E-06"
,"-102,554","3,13E-06"
,"-102,552","6,19E-06"
,"-102,55","4,85E-06"
,"-102,548","1,24E-06"
,"-102,546","6,00E-07"
,"-102,544","-1,20E-06"
,"-102,542","-1,82E-06"
,"-102,54","-2,31E-06"
,"-102,538","5,70E-07"
,"-102,536","1,54E-06"
,"-102,534","1,49E-06"
,"-102,532","3,00E-06"
,"-102,53","3,40E-07"
,"-102,528","6,70E-07"
,"-102,526","-2,63E-06"
,"-102,524","1,48E-06"
,"-102,522","-8,10E-07"
,"-102,52","2,23E-06"
,"-102,518","2,86E-06"
,"-102,516","3,77E-06"
,"-102,514","2,95E-06"
,"-102,512","2,26E-06"
,"-102,51","4,99E-06"
,"-102,508","1,90E-06"
,"-102,506","3,00E-07"
,"-102,504","-9,50E-07"
,"-102,502","-5,20E-07"
,"-102,5","-2,74E-06"
,"-102,498","-7,80E-07"
,"-102,496","1,10E-07"
,"-102,494","3,05E-06"
,"-102,492","3,13E-06"
,"-102,49","1,76E-06"
,"-102,488","1,97E-06"
,"-102,486","-2,45E-06"
,"-102,484","1,50E-06"
,"-102,482","-1,08E-06"
,"-102,48","1,00E-06"
,"-102,478","-2,20E-07"
,"-102,476","4,47E-06"
,"-102,474","3,16E-06"
,"-102,472","5,42E-06"
,"-102,47","1,69E-06"
,"-102,468","-6,10E-07"
,"-102,466","-1,35E-06"
,"-102,464","-3,44E-06"
,"-102,462","-6,70E-07"
,"-102,46","-2,60E-07"
,"-102,458","2,92E-06"
,"-102,456","5,85E-06"
,"-102,454","3,31E-06"
,"-102,452","5,28E-06"
,"-102,45","2,68E-06"
,"-102,448","2,85E-06"
,"-102,446","-1,65E-06"
,"-102,444","-1,69E-06"
,"-102,442","-1,89E-06"
,"-102,44","-3,62E-06"
,"-102,438","1,10E-07"
,"-102,436","1,12E-06"
,"-102,434","2,29E-06"
,"-102,432","-1,20E-07"
,"-102,43","1,30E-07"
,"-102,428","-1,74E-06"
,"-102,426","-3,58E-06"
,"-102,424","-2,39E-06"
,"-102,422","-5,25E-06"
,"-102,42","2,84E-06"
,"-102,418","2,16E-06"
,"-102,416","2,86E-06"
,"-102,414","5,70E-07"
,"-102,412","3,18E-06"
,"-102,41","3,27E-06"
,"-102,408","-2,13E-06"
,"-102,406","-1,06E-06"
,"-102,404","-2,80E-07"
,"-102,402","9,80E-07"
,"-102,4","-3,22E-06"
,"-102,398","-1,85E-06"
,"-102,396","8,80E-07"
,"-102,394","-2,30E-07"
,"-102,392","5,20E-07"
,"-102,39","1,58E-06"
,"-102,388","5,40E-07"
,"-102,386","-4,30E-07"
,"-102,384","3,58E-06"
,"-102,382","6,40E-07"
,"-102,38","1,25E-06"
,"-102,378","1,17E-06"
,"-102,376","9,20E-07"
,"-102,374","2,81E-06"
,"-102,372","9,40E-07"
,"-102,37","9,80E-07"
,"-102,368","-2,22E-06"
,"-102,366","-2,02E-06"
,"-102,364","1,39E-06"
,"-102,362","1,44E-06"
,"-102,36","-1,20E-07"
,"-102,358","2,34E-06"
,"-102,356","3,59E-06"
,"-102,354","6,66E-06"
,"-102,352","8,32E-06"
,"-102,35","2,64E-06"
,"-102,348","1,97E-06"
,"-102,346","1,15E-06"
,"-102,344","1,32E-06"
,"-102,342","-7,80E-07"
,"-102,34","1,66E-06"
,"-102,338","2,61E-06"
,"-102,336","2,73E-06"
,"-102,334","4,66E-06"
,"-102,332","1,06E-06"
,"-102,33","-2,40E-07"
,"-102,328","-3,46E-06"
,"-102,326","-2,56E-06"
,"-102,324","-1,08E-06"
,"-102,322","2,70E-07"
,"-102,32","-2,60E-07"
,"-102,318","1,91E-06"
,"-102,316","6,02E-06"
,"-102,314","5,47E-06"
,"-102,312","7,30E-07"
,"-102,31","4,08E-06"
,"-102,308","2,60E-06"
,"-102,306","-2,80E-06"
,"-102,304","-1,96E-06"
,"-102,302","1,80E-07"
,"-102,3","-1,10E-06"
,"-102,298","9,10E-07"
,"-102,296","1,26E-06"
,"-102,294","1,26E-06"
,"-102,292","4,80E-07"
,"-102,29","3,21E-06"
,"-102,288","6,40E-07"
,"-102,286","-3,70E-07"
,"-102,284","1,15E-06"
,"-102,282","4,50E-07"
,"-102,28","-4,80E-07"
,"-102,278","2,83E-06"
,"-102,276","4,55E-06"
,"-102,274","3,91E-06"
,"-102,272","3,73E-06"
,"-102,27","3,35E-06"
,"-102,268","-6,80E-07"
,"-102,266","-1,23E-06"
,"-102,264","-1,59E-06"
,"-102,262","-1,20E-06"
,"-102,26","1,07E-06"
,"-102,258","-1,68E-06"
,"-102,256","2,43E-06"
,"-102,254","-6,00E-08"
,"-102,252","2,82E-06"
,"-102,25","4,76E-06"
,"-102,248","3,82E-06"
,"-102,246","1,01E-06"
,"-102,244","-1,89E-06"
,"-102,242","-1,20E-06"
,"-102,24","2,20E-07"
,"-102,238","2,60E-06"
,"-102,236","-2,10E-07"
,"-102,234","1,01E-06"
,"-102,232","1,53E-06"
,"-102,23","1,46E-06"
,"-102,228","-3,90E-07"
,"-102,226","1,93E-06"
,"-102,224","-1,60E-06"
,"-102,222","-3,63E-06"
,"-102,22","1,60E-06"
,"-102,218","-2,55E-06"
,"-102,216","1,86E-06"
,"-102,214","-2,58E-06"
,"-102,212","5,93E-06"
,"-102,21","9,70E-07"
,"-102,208","-6,20E-07"
,"-102,206","-1,62E-06"
,"-102,204","-2,14E-06"
,"-102,202","-1,85E-06"
,"-102,2","-2,16E-06"
,"-102,198","9,50E-07"
,"-102,196","-1,47E-06"
,"-102,194","-7,20E-07"
,"-102,192","-2,73E-06"
,"-102,19","-1,90E-07"
,"-102,188","-2,46E-06"
,"-102,186","-3,23E-06"
,"-102,184","-2,32E-06"
,"-102,182","-4,37E-06"
,"-102,18","-2,79E-06"
,"-102,178","-3,28E-06"
,"-102,176","2,29E-06"
,"-102,174","1,67E-06"
,"-102,172","-4,20E-07"
,"-102,17","-3,26E-06"
,"-102,168","-4,50E-06"
,"-102,166","-5,86E-06"
,"-102,164","-5,11E-06"
,"-102,162","-4,82E-06"
,"-102,16","-8,10E-06"
,"-102,158","-9,20E-07"
,"-102,156","-4,90E-07"
,"-102,154","-2,18E-06"
,"-102,152","-7,70E-07"
,"-102,15","-1,96E-06"
,"-102,148","-9,90E-07"
,"-102,146","-4,78E-06"
,"-102,144","-1,06E-06"
,"-102,142","-1,96E-06"
,"-102,14","-2,59E-06"
,"-102,138","-3,77E-06"
,"-102,136","-1,37E-06"
,"-102,134","-5,80E-07"
,"-102,132","9,40E-07"
,"-102,13","5,10E-07"
,"-102,128","-3,08E-06"
,"-102,126","-6,57E-06"
,"-102,124","-4,87E-06"
,"-102,122","-3,48E-06"
,"-102,12","-3,71E-06"
,"-102,118","-4,33E-06"
,"-102,116","-9,90E-07"
,"-102,114","-1,51E-06"
,"-102,112","2,66E-06"
,"-102,11","9,20E-07"
,"-102,108","1,63E-06"
,"-102,106","-7,40E-07"
,"-102,104","-1,17E-06"
,"-102,102","5,60E-07"
,"-102,1","-1,45E-06"
,"-102,098","1,16E-06"
,"-102,096","3,02E-06"
,"-102,094","4,35E-06"
,"-102,092","2,27E-06"
,"-102,09","2,67E-06"
,"-102,088","-4,90E-07"
,"-102,086","-2,57E-06"
,"-102,084","-1,13E-06"
,"-102,082","-6,21E-06"
,"-102,08","-3,00E-08"
,"-102,078","-4,80E-07"
,"-102,076","2,93E-06"
,"-102,074","2,65E-06"
,"-102,072","5,43E-06"
,"-102,07","3,76E-06"
,"-102,068","-1,05E-06"
,"-102,066","-2,05E-06"
,"-102,064","-2,46E-06"
,"-102,062","-2,11E-06"
,"-102,06","-2,38E-06"
,"-102,058","1,50E-06"
,"-102,056","1,62E-06"
,"-102,054","4,81E-06"
,"-102,052","4,50E-06"
,"-102,05","2,54E-06"
,"-102,048","7,80E-07"
,"-102,046","-1,42E-06"
,"-102,044","4,30E-07"
,"-102,042","-1,92E-06"
,"-102,04","-2,80E-07"
,"-102,038","1,18E-06"
,"-102,036","2,20E-07"
,"-102,034","-3,30E-07"
,"-102,032","2,24E-06"
,"-102,03","2,00E-08"
,"-102,028","-8,00E-08"
,"-102,026","-4,90E-07"
,"-102,024","-3,97E-06"
,"-102,022","-4,09E-06"
,"-102,02","-2,73E-06"
,"-102,018","2,20E-07"
,"-102,016","1,67E-06"
,"-102,014","-2,06E-06"
,"-102,012","1,42E-06"
,"-102,01","-8,60E-07"
,"-102,008","-1,57E-06"
,"-102,006","-1,40E-06"
,"-102,004","-3,09E-06"
,"-102,002","-3,09E-06"
,-102,"2,11E-06"
,"-101,998","1,41E-06"
,"-101,996","1,36E-06"
,"-101,994","7,90E-07"
,"-101,992","2,45E-06"
,"-101,99","-7,00E-08"
,"-101,988","2,52E-06"
,"-101,986","2,41E-06"
,"-101,984","6,70E-07"
,"-101,982","-6,90E-07"
,"-101,98","-3,39E-06"
,"-101,978","-3,95E-06"
,"-101,976","-1,40E-06"
,"-101,974","1,96E-06"
,"-101,972","5,90E-07"
,"-101,97","-1,55E-06"
,"-101,968","5,90E-07"
,"-101,966","1,38E-06"
,"-101,964","4,83E-06"
,"-101,962","2,14E-06"
,"-101,96","-8,10E-07"
,"-101,958","-2,19E-06"
,"-101,956","-2,57E-06"
,"-101,954","3,10E-07"
,"-101,952","-7,80E-07"
,"-101,95","-3,00E-08"
,"-101,948","-6,00E-08"
,"-101,946","4,48E-06"
,"-101,944","3,93E-06"
,"-101,942","2,48E-06"
,"-101,94","-3,20E-07"
,"-101,938","-3,80E-07"
,"-101,936","-2,86E-06"
,"-101,934","-4,92E-06"
,"-101,932","-2,01E-06"
,"-101,93","7,20E-07"
,"-101,928","4,54E-06"
,"-101,926","-5,60E-07"
,"-101,924","1,01E-06"
,"-101,922","-9,00E-07"
,"-101,92","-1,69E-06"
,"-101,918","-1,95E-06"
,"-101,916","-2,72E-06"
,"-101,914","-2,32E-06"
,"-101,912","-1,90E-07"
,"-101,91","9,00E-08"
,"-101,908","1,26E-06"
,"-101,906","4,30E-06"
,"-101,904","1,49E-06"
,"-101,902","1,06E-06"
,"-101,9","-2,68E-06"
,"-101,898","-2,57E-06"
,"-101,896","-3,80E-06"
,"-101,894","-1,94E-06"
,"-101,892","-1,85E-06"
,"-101,89","7,00E-08"
,"-101,888","-9,80E-07"
,"-101,886","-8,40E-07"
,"-101,884","-4,10E-06"
,"-101,882","-4,17E-06"
,"-101,88","-2,25E-06"
,"-101,878","-4,21E-06"
,"-101,876","-4,06E-06"
,"-101,874","-5,53E-06"
,"-101,872","-3,40E-06"
,"-101,87","-2,49E-06"
,"-101,868","1,88E-06"
,"-101,866","1,01E-06"
,"-101,864","1,84E-06"
,"-101,862","-3,02E-06"
,"-101,86","1,70E-06"
,"-101,858","-4,80E-07"
,"-101,856","-2,65E-06"
,"-101,854","-4,07E-06"
,"-101,852","-3,00E-08"
,"-101,85","-2,78E-06"
,"-101,848","-1,94E-06"
,"-101,846","-3,00E-08"
,"-101,844","-1,22E-06"
,"-101,842","-9,60E-07"
,"-101,84","-4,67E-06"
,"-101,838","-1,41E-06"
,"-101,836","-1,87E-06"
,"-101,834","-5,80E-07"
,"-101,832","8,30E-07"
,"-101,83","-6,10E-07"
,"-101,828","1,62E-06"
,"-101,826","2,64E-06"
,"-101,824","5,80E-07"
,"-101,822","-4,45E-06"
,"-101,82","-5,29E-06"
,"-101,818","-2,59E-06"
,"-101,816","-4,29E-06"
,"-101,814","-2,75E-06"
,"-101,812","-8,30E-07"
,"-101,81","3,18E-06"
,"-101,808","2,70E-06"
,"-101,806","3,87E-06"
,"-101,804","3,60E-06"
,"-101,802","2,97E-06"
,"-101,8","4,60E-07"
,"-101,798","-1,10E-07"
,"-101,796","-1,40E-06"
,"-101,794","-4,27E-06"
,"-101,792","-1,35E-06"
,"-101,79","-1,04E-06"
,"-101,788","-6,60E-07"
,"-101,786","1,66E-06"
,"-101,784","1,23E-06"
,"-101,782","-1,16E-06"
,"-101,78","-1,09E-06"
,"-101,778","-1,94E-06"
,"-101,776","-1,65E-06"
,"-101,774","-1,80E-07"
,"-101,772","-5,50E-07"
,"-101,77","-1,77E-06"
,"-101,768","-4,00E-07"
,"-101,766","1,11E-06"
,"-101,764","9,30E-07"
,"-101,762","-1,97E-06"
,"-101,76","-4,66E-06"
,"-101,758","-5,87E-06"
,"-101,756","-3,40E-07"
,"-101,754","-2,20E-06"
,"-101,752","2,70E-07"
,"-101,75","-5,30E-07"
,"-101,748","-9,40E-07"
,"-101,746","-3,23E-06"
,"-101,744","2,25E-06"
,"-101,742","4,41E-06"
,"-101,74","-2,67E-06"
,"-101,738","-5,50E-06"
,"-101,736","-6,29E-06"
,"-101,734","-5,32E-06"
,"-101,732","-2,30E-07"
,"-101,73","-2,73E-06"
,"-101,728","7,40E-07"
,"-101,726","-1,54E-06"
,"-101,724","5,10E-07"
,"-101,722","2,10E-07"
,"-101,72","-3,80E-07"
,"-101,718","-3,20E-06"
,"-101,716","-3,97E-06"
,"-101,714","-3,89E-06"
,"-101,712","1,10E-07"
,"-101,71","2,21E-06"
,"-101,708","3,90E-07"
,"-101,706","3,37E-06"
,"-101,704","-1,70E-07"
,"-101,702","1,01E-06"
,"-101,7","-1,28E-06"
,"-101,698","-4,10E-06"
,"-101,696","-4,22E-06"
,"-101,694","-3,43E-06"
,"-101,692","1,64E-06"
,"-101,69","1,50E-07"
,"-101,688","1,83E-06"
,"-101,686","1,27E-06"
,"-101,684","7,40E-07"
,"-101,682","-2,64E-06"
,"-101,68","-2,17E-06"
,"-101,678","-1,45E-06"
,"-101,676","-1,22E-06"
,"-101,674","-2,42E-06"
,"-101,672","-2,79E-06"
,"-101,67","1,51E-06"
,"-101,668","1,34E-06"
,"-101,666","2,66E-06"
,"-101,664","1,35E-06"
,"-101,662","2,14E-06"
,"-101,66","4,20E-07"
,"-101,658","-2,27E-06"
,"-101,656","3,60E-07"
,"-101,654","2,70E-07"
,"-101,652","3,52E-06"
,"-101,65","2,33E-06"
,"-101,648","1,35E-06"
,"-101,646","1,98E-06"
,"-101,644","-1,83E-06"
,"-101,642","-8,00E-08"
,"-101,64","-2,83E-06"
,"-101,638","-1,71E-06"
,"-101,636","-1,14E-06"
,"-101,634","-4,00E-08"
,"-101,632","-1,08E-06"
,"-101,63","1,21E-06"
,"-101,628","1,06E-06"
,"-101,626","-4,40E-07"
,"-101,624","2,52E-06"
,"-101,622","-3,50E-07"
,"-101,62","1,04E-06"
,"-101,618","-1,52E-06"
,"-101,616","-4,29E-06"
,"-101,614","-2,05E-06"
,"-101,612","2,00E-08"
,"-101,61","1,70E-07"
,"-101,608","1,43E-06"
,"-101,606","2,98E-06"
,"-101,604","4,89E-06"
,"-101,602","4,50E-07"
,"-101,6","-1,14E-06"
,"-101,598","-6,80E-07"
,"-101,596","-2,00E-07"
,"-101,594","4,40E-07"
,"-101,592","4,60E-07"
,"-101,59","4,60E-07"
,"-101,588","2,53E-06"
,"-101,586","3,33E-06"
,"-101,584","2,40E-06"
,"-101,582","-5,30E-07"
,"-101,58","-2,85E-06"
,"-101,578","-1,84E-06"
,"-101,576","-2,54E-06"
,"-101,574","-2,19E-06"
,"-101,572","5,50E-07"
,"-101,57","7,80E-07"
,"-101,568","-3,20E-07"
,"-101,566","4,31E-06"
,"-101,564","4,75E-06"
,"-101,562","4,85E-06"
,"-101,56","1,77E-06"
,"-101,558","-1,33E-06"
,"-101,556","-2,39E-06"
,"-101,554","-5,48E-06"
,"-101,552","2,60E-07"
,"-101,55","5,00E-08"
,"-101,548","-2,01E-06"
,"-101,546","-7,70E-07"
,"-101,544","-1,60E-06"
,"-101,542","9,20E-07"
,"-101,54","-2,86E-06"
,"-101,538","-2,77E-06"
,"-101,536","-5,28E-06"
,"-101,534","-1,95E-06"
,"-101,532","-2,98E-06"
,"-101,53","6,80E-07"
,"-101,528","1,14E-06"
,"-101,526","-1,42E-06"
,"-101,524","9,70E-07"
,"-101,522","4,60E-07"
,"-101,52","-1,62E-06"
,"-101,518","-3,30E-07"
,"-101,516","-1,20E-06"
,"-101,514","-2,11E-06"
,"-101,512","-8,80E-07"
,"-101,51","2,51E-06"
,"-101,508","5,45E-06"
,"-101,506","3,85E-06"
,"-101,504","2,63E-06"
,"-101,502","3,88E-06"
,"-101,5","1,37E-06"
,"-101,498","1,98E-06"
,"-101,496","-1,40E-06"
,"-101,494","1,30E-07"
,"-101,492","3,18E-06"
,"-101,49","3,71E-06"
,"-101,488","2,61E-06"
,"-101,486","3,69E-06"
,"-101,484","2,74E-06"
,"-101,482","1,49E-06"
,"-101,48","1,70E-06"
,"-101,478","1,32E-06"
,"-101,476","-1,20E-06"
,"-101,474","7,00E-07"
,"-101,472","9,00E-07"
,"-101,47","2,74E-06"
,"-101,468","2,30E-07"
,"-101,466","3,75E-06"
,"-101,464","2,66E-06"
,"-101,462","-1,12E-06"
,"-101,46","6,00E-07"
,"-101,458","-1,95E-06"
,"-101,456","-1,07E-06"
,"-101,454","-1,60E-06"
,"-101,452","1,42E-06"
,"-101,45","1,59E-06"
,"-101,448","2,64E-06"
,"-101,446","1,40E-07"
,"-101,444","4,40E-07"
,"-101,442","1,99E-06"
,"-101,44","-3,53E-06"
,"-101,438","-2,87E-06"
,"-101,436","-6,90E-07"
,"-101,434","-8,60E-07"
,"-101,432","-2,13E-06"
,"-101,43","3,25E-06"
,"-101,428","-1,00E-06"
,"-101,426","1,53E-06"
,"-101,424","5,50E-07"
,"-101,422","-7,10E-07"
,"-101,42","-5,40E-07"
,"-101,418","-5,02E-06"
,"-101,416","-4,45E-06"
,"-101,414","-1,87E-06"
,"-101,412","1,48E-06"
,"-101,41","2,80E-07"
,"-101,408","3,20E-07"
,"-101,406","1,06E-06"
,"-101,404","4,30E-07"
,"-101,402","1,29E-06"
,"-101,4","-3,44E-06"
,"-101,398","-6,70E-07"
,"-101,396","-3,30E-06"
